Time (s),Current (A),Voltage (V)
123324.068,0,3.624
123324.168,0,3.624
123324.268,0,3.624
123324.368,0,3.624
123324.468,0,3.624
123324.568,0,3.624
123324.668,0,3.624
123324.768,0,3.623
123324.868,0,3.624
123324.968,0,3.624
123325.068,0,3.624
123325.168,0,3.624
123325.268,0,3.624
123325.368,0,3.623
123325.468,0,3.624
123325.568,0,3.624
123325.668,0,3.624
123325.768,0,3.623
123325.868,0,3.624
123325.968,0,3.624
123326.068,0,3.624
123326.168,0,3.624
123326.268,0,3.624
123326.368,0,3.623
123326.468,0,3.624
123326.568,0,3.623
123326.668,0,3.623
123326.768,0,3.624
123326.868,0,3.623
123326.968,0,3.624
123327.068,0,3.623
123327.168,0,3.623
123327.268,0,3.624
123327.368,0,3.623
123327.468,0,3.624
123327.568,0,3.623
123327.668,0,3.624
123327.768,0,3.623
123327.868,0,3.623
123327.968,0,3.624
123328.068,0,3.623
123328.168,0,3.623
123328.268,0,3.624
123328.368,0,3.624
123328.468,0,3.624
123328.568,0,3.624
123328.668,0,3.623
123328.768,0,3.623
123328.868,0,3.624
123328.968,0,3.623
123329.068,0,3.623
123329.168,0,3.624
123329.268,0,3.624
123329.368,0,3.623
123329.468,0,3.623
123329.568,0,3.623
123329.668,0,3.623
123329.768,0,3.624
123329.868,0,3.624
123329.968,0,3.624
123330.068,0,3.624
123330.168,0,3.624
123330.268,0,3.624
123330.368,0,3.624
123330.468,0,3.624
123330.568,0,3.624
123330.668,0,3.624
123330.768,0,3.624
123330.868,0,3.624
123330.968,0,3.624
123331.068,0,3.624
123331.168,0,3.624
123331.268,0,3.624
123331.368,0,3.624
123331.468,0,3.624
123331.568,0,3.624
123331.668,0,3.624
123331.768,0,3.624
123331.868,0,3.624
123331.968,0,3.624
123332.068,0,3.624
123332.168,0,3.624
123332.268,0,3.624
123332.368,0,3.624
123332.468,0,3.623
123332.568,0,3.624
123332.668,0,3.623
123332.768,0,3.624
123332.868,0,3.624
123332.968,0,3.624
123333.068,0,3.624
123333.168,0,3.624
123333.268,0,3.624
123333.368,0,3.624
123333.468,0,3.624
123333.568,0,3.624
123333.668,0,3.624
123333.768,0,3.624
123333.868,0,3.624
123333.968,0,3.624
123334.068,0,3.624
123334.168,0,3.624
123334.268,0,3.624
123334.368,0,3.624
123334.468,0,3.624
123334.568,0,3.624
123334.668,0,3.624
123334.768,0,3.624
123334.868,0,3.624
123334.968,0,3.624
123335.068,0,3.624
123335.168,0,3.624
123335.268,0,3.624
123335.368,0,3.624
123335.468,0,3.624
123335.568,0,3.624
123335.668,0,3.624
123335.768,0,3.624
123335.868,0,3.624
123335.968,0,3.624
123336.068,0,3.623
123336.168,0,3.624
123336.268,0,3.624
123336.368,0,3.624
123336.468,0,3.624
123336.568,0,3.624
123336.668,0,3.624
123336.768,0,3.624
123336.868,0,3.624
123336.968,0,3.624
123337.068,0,3.624
123337.168,0,3.623
123337.268,0,3.624
123337.368,0,3.624
123337.468,0,3.624
123337.568,0,3.624
123337.668,0,3.624
123337.768,0,3.624
123337.868,0,3.624
123337.968,0,3.624
123338.068,0,3.624
123338.168,0,3.624
123338.268,0,3.623
123338.368,0,3.624
123338.468,0,3.624
123338.568,0,3.624
123338.668,0,3.624
123338.768,0,3.624
123338.868,0,3.624
123338.968,0,3.624
123339.068,0,3.624
123339.168,0,3.624
123339.268,0,3.624
123339.368,0,3.624
123339.468,0,3.624
123339.568,0,3.624
123339.668,0,3.624
123339.768,0,3.624
123339.868,0,3.624
123339.968,0,3.624
123340.068,0,3.624
123340.168,0,3.624
123340.268,0,3.624
123340.368,0,3.624
123340.468,0,3.624
123340.568,0,3.624
123340.668,0,3.624
123340.768,0,3.624
123340.868,0,3.624
123340.968,0,3.624
123341.068,0,3.624
123341.168,0,3.624
123341.268,0,3.624
123341.368,0,3.624
123341.468,0,3.624
123341.568,0,3.624
123341.668,0,3.624
123341.768,0,3.624
123341.868,0,3.624
123341.968,0,3.624
123342.068,0,3.624
123342.168,0,3.624
123342.268,0,3.624
123342.368,0,3.624
123342.468,0,3.624
123342.568,0,3.624
123342.668,0,3.624
123342.768,0,3.624
123342.868,0,3.624
123342.968,0,3.624
123343.068,0,3.624
123343.168,0,3.624
123343.268,0,3.624
123343.368,0,3.624
123343.468,0,3.624
123343.568,0,3.624
123343.668,0,3.624
123343.768,0,3.624
123343.868,0,3.624
123343.968,0,3.624
123344.068,0,3.624
123344.168,0,3.624
123344.268,0,3.624
123344.368,0,3.624
123344.468,0,3.624
123344.568,0,3.624
123344.668,0,3.624
123344.768,0,3.624
123344.868,0,3.624
123344.968,0,3.624
123345.068,0,3.624
123345.168,0,3.624
123345.268,0,3.624
123345.368,0,3.624
123345.468,0,3.624
123345.568,0,3.624
123345.668,0,3.624
123345.768,0,3.624
123345.868,0,3.624
123345.968,0,3.624
123346.068,0,3.624
123346.168,0,3.624
123346.268,0,3.624
123346.368,0,3.624
123346.468,0,3.624
123346.568,0,3.624
123346.668,0,3.624
123346.768,0,3.624
123346.868,0,3.624
123346.968,0,3.624
123347.068,0,3.624
123347.168,0,3.624
123347.268,0,3.624
123347.368,0,3.624
123347.468,0,3.624
123347.568,0,3.624
123347.668,0,3.624
123347.768,0,3.624
123347.868,0,3.624
123347.968,0,3.624
123348.068,0,3.624
123348.168,0,3.624
123348.268,0,3.624
123348.368,0,3.624
123348.468,0,3.624
123348.568,0,3.624
123348.668,0,3.624
123348.768,0,3.624
123348.868,0,3.624
123348.968,0,3.624
123349.068,0,3.624
123349.168,0,3.624
123349.268,0,3.624
123349.368,0,3.624
123349.468,0,3.624
123349.568,0,3.624
123349.668,0,3.624
123349.768,0,3.624
123349.868,0,3.624
123349.968,0,3.624
123350.068,0,3.624
123350.168,0,3.624
123350.268,0,3.624
123350.368,0,3.624
123350.468,0,3.624
123350.568,0,3.624
123350.668,0,3.624
123350.768,0,3.624
123350.868,0,3.624
123350.968,0,3.624
123351.068,0,3.624
123351.168,0,3.624
123351.268,0,3.624
123351.368,0,3.624
123351.468,0,3.624
123351.568,0,3.624
123351.668,0,3.624
123351.768,0,3.624
123351.868,0,3.624
123351.968,0,3.624
123352.068,0,3.624
123352.168,0,3.624
123352.268,0,3.624
123352.368,0,3.624
123352.468,0,3.624
123352.568,0,3.624
123352.668,0,3.624
123352.768,0,3.624
123352.868,0,3.624
123352.968,0,3.624
123353.068,0,3.624
123353.168,0,3.624
123353.268,0,3.624
123353.368,0,3.624
123353.468,0,3.624
123353.568,0,3.624
123353.668,0,3.624
123353.768,0,3.624
123353.868,0,3.624
123353.968,0,3.624
123354.068,0,3.624
123354.168,0,3.624
123354.268,0,3.624
123354.368,0,3.624
123354.468,0,3.624
123354.568,0,3.624
123354.668,0,3.624
123354.768,0,3.624
123354.868,0,3.624
123354.968,0,3.624
123355.068,0,3.624
123355.168,0,3.624
123355.268,0,3.624
123355.368,0,3.624
123355.468,0,3.624
123355.568,0,3.624
123355.668,0,3.624
123355.768,0,3.624
123355.868,0,3.624
123355.968,0,3.624
123356.068,0,3.624
123356.168,0,3.624
123356.268,0,3.624
123356.368,0,3.624
123356.468,0,3.624
123356.568,0,3.624
123356.668,0,3.624
123356.768,0,3.624
123356.868,0,3.624
123356.968,0,3.624
123357.068,0,3.624
123357.168,0,3.624
123357.268,0,3.624
123357.368,0,3.624
123357.468,0,3.624
123357.568,0,3.624
123357.668,0,3.624
123357.768,0,3.624
123357.868,0,3.624
123357.968,0,3.624
123358.068,0,3.624
123358.168,0,3.624
123358.268,0,3.624
123358.368,0,3.624
123358.468,0,3.624
123358.568,0,3.624
123358.668,0,3.624
123358.768,0,3.624
123358.868,0,3.624
123358.968,0,3.624
123359.068,0,3.624
123359.168,0,3.624
123359.268,0,3.624
123359.368,0,3.624
123359.468,0,3.624
123359.568,0,3.624
123359.668,0,3.624
123359.768,0,3.624
123359.868,0,3.624
123359.968,0,3.624
123360.068,0,3.624
123360.168,0,3.624
123360.268,0,3.624
123360.368,0,3.624
123360.468,0,3.624
123360.568,0,3.624
123360.668,0,3.624
123360.768,0,3.624
123360.868,0,3.624
123360.968,0,3.624
123361.068,0,3.624
123361.168,0,3.624
123361.268,0,3.624
123361.368,0,3.624
123361.468,0,3.623
123361.568,0,3.624
123361.668,0,3.624
123361.768,0,3.624
123361.868,0,3.624
123361.968,0,3.624
123362.068,0,3.624
123362.168,0,3.624
123362.268,0,3.624
123362.368,0,3.624
123362.468,0,3.624
123362.568,0,3.624
123362.668,0,3.624
123362.768,0,3.624
123362.868,0,3.624
123362.968,0,3.624
123363.068,0,3.624
123363.168,0,3.624
123363.268,0,3.624
123363.368,0,3.624
123363.468,0,3.624
123363.568,0,3.624
123363.668,0,3.624
123363.768,0,3.624
123363.868,0,3.624
123363.968,0,3.624
123364.068,0,3.624
123364.168,0,3.624
123364.268,0,3.624
123364.368,0,3.624
123364.468,0,3.624
123364.568,0,3.624
123364.668,0,3.624
123364.768,0,3.624
123364.868,0,3.624
123364.968,0,3.624
123365.068,0,3.624
123365.168,0,3.624
123365.268,0,3.624
123365.368,0,3.624
123365.468,0,3.624
123365.568,0,3.624
123365.668,0,3.624
123365.768,0,3.624
123365.868,0,3.624
123365.968,0,3.624
123366.068,0,3.624
123366.168,0,3.624
123366.268,0,3.624
123366.368,0,3.624
123366.468,0,3.624
123366.568,0,3.624
123366.668,0,3.624
123366.768,0,3.624
123366.868,0,3.624
123366.968,0,3.624
123367.068,0,3.624
123367.168,0,3.624
123367.268,0,3.624
123367.368,0,3.624
123367.468,0,3.624
123367.568,0,3.624
123367.668,0,3.624
123367.768,0,3.624
123367.868,0,3.624
123367.968,0,3.624
123368.068,0,3.624
123368.168,0,3.624
123368.268,0,3.624
123368.368,0,3.624
123368.468,0,3.624
123368.568,0,3.624
123368.668,0,3.624
123368.768,0,3.624
123368.868,0,3.624
123368.968,0,3.624
123369.068,0,3.624
123369.168,0,3.624
123369.268,0,3.624
123369.368,0,3.624
123369.468,0,3.624
123369.568,0,3.624
123369.668,0,3.624
123369.768,0,3.624
123369.868,0,3.624
123369.968,0,3.624
123370.068,0,3.624
123370.168,0,3.624
123370.268,0,3.624
123370.368,0,3.624
123370.468,0,3.624
123370.568,0,3.624
123370.668,0,3.624
123370.768,0,3.624
123370.868,0,3.624
123370.968,0,3.624
123371.068,0,3.624
123371.168,0,3.624
123371.268,0,3.624
123371.368,0,3.624
123371.468,0,3.624
123371.568,0,3.624
123371.668,0,3.624
123371.768,0,3.624
123371.868,0,3.624
123371.968,0,3.624
123372.068,0,3.624
123372.168,0,3.624
123372.268,0,3.624
123372.368,0,3.624
123372.468,0,3.624
123372.568,0,3.624
123372.668,0,3.624
123372.768,0,3.624
123372.868,0,3.624
123372.968,0,3.624
123373.068,0,3.624
123373.168,0,3.624
123373.268,0,3.624
123373.368,0,3.624
123373.468,0,3.624
123373.568,0,3.624
123373.668,0,3.624
123373.768,0,3.624
123373.868,0,3.624
123373.968,0,3.624
123374.068,0,3.624
123374.168,0,3.624
123374.268,0,3.624
123374.368,0,3.624
123374.468,0,3.624
123374.568,0,3.624
123374.668,0,3.624
123374.768,0,3.624
123374.868,0,3.624
123374.968,0,3.624
123375.068,0,3.624
123375.168,0,3.624
123375.268,0,3.624
123375.368,0,3.624
123375.468,0,3.624
123375.568,0,3.624
123375.668,0,3.624
123375.768,0,3.624
123375.868,0,3.624
123375.968,0,3.624
123376.068,0,3.624
123376.168,0,3.624
123376.268,0,3.624
123376.368,0,3.624
123376.468,0,3.624
123376.568,0,3.624
123376.668,0,3.624
123376.768,0,3.624
123376.868,0,3.624
123376.968,0,3.624
123377.068,0,3.624
123377.168,0,3.624
123377.268,0,3.624
123377.368,0,3.624
123377.468,0,3.624
123377.568,0,3.624
123377.668,0,3.624
123377.768,0,3.624
123377.868,0,3.624
123377.968,0,3.624
123378.068,0,3.624
123378.168,0,3.624
123378.268,0,3.624
123378.368,0,3.624
123378.468,0,3.624
123378.568,0,3.624
123378.668,0,3.624
123378.768,0,3.624
123378.868,0,3.624
123378.968,0,3.624
123379.068,0,3.624
123379.168,0,3.624
123379.268,0,3.624
123379.368,0,3.624
123379.468,0,3.624
123379.568,0,3.624
123379.668,0,3.624
123379.768,0,3.624
123379.868,0,3.624
123379.968,0,3.624
123380.068,0,3.624
123380.168,0,3.624
123380.268,0,3.624
123380.368,0,3.624
123380.468,0,3.624
123380.568,0,3.624
123380.668,0,3.624
123380.768,0,3.624
123380.868,0,3.624
123380.968,0,3.624
123381.068,0,3.624
123381.168,0,3.624
123381.268,0,3.624
123381.368,0,3.624
123381.468,0,3.624
123381.568,0,3.624
123381.668,0,3.624
123381.768,0,3.624
123381.868,0,3.624
123381.968,0,3.624
123382.068,0,3.624
123382.168,0,3.624
123382.268,0,3.624
123382.368,0,3.624
123382.468,0,3.624
123382.568,0,3.624
123382.668,0,3.624
123382.768,0,3.624
123382.868,0,3.624
123382.968,0,3.624
123383.068,0,3.624
123383.168,0,3.624
123383.268,0,3.624
123383.368,0,3.624
123383.468,0,3.624
123383.568,0,3.624
123383.668,0,3.624
123383.768,0,3.624
123383.868,0,3.624
123383.968,0,3.624
123384.068,0,3.624
123384.168,0,3.624
123384.268,0,3.624
123384.368,0,3.624
123384.468,0,3.624
123384.568,0,3.624
123384.668,0,3.624
123384.768,0,3.624
123384.868,0,3.624
123384.968,0,3.624
123385.068,0,3.624
123385.168,0,3.624
123385.268,0,3.624
123385.368,0,3.624
123385.468,0,3.624
123385.568,0,3.624
123385.668,0,3.624
123385.768,0,3.624
123385.868,0,3.624
123385.968,0,3.624
123386.068,0,3.624
123386.168,0,3.624
123386.268,0,3.624
123386.368,0,3.624
123386.468,0,3.624
123386.568,0,3.624
123386.668,0,3.624
123386.768,0,3.624
123386.868,0,3.624
123386.968,0,3.624
123387.068,0,3.624
123387.168,0,3.624
123387.268,0,3.624
123387.368,0,3.624
123387.468,0,3.624
123387.568,0,3.624
123387.668,0,3.624
123387.768,0,3.624
123387.868,0,3.624
123387.968,0,3.624
123388.068,0,3.624
123388.168,0,3.624
123388.268,0,3.624
123388.368,0,3.624
123388.468,0,3.624
123388.568,0,3.624
123388.668,0,3.624
123388.768,0,3.624
123388.868,0,3.624
123388.968,0,3.624
123389.068,0,3.624
123389.168,0,3.624
123389.268,0,3.624
123389.368,0,3.624
123389.468,0,3.624
123389.568,0,3.624
123389.668,0,3.624
123389.768,0,3.624
123389.868,0,3.624
123389.968,0,3.624
123390.068,0,3.624
123390.168,0,3.624
123390.268,0,3.624
123390.368,0,3.624
123390.468,0,3.624
123390.568,0,3.624
123390.668,0,3.624
123390.768,0,3.624
123390.868,0,3.624
123390.968,0,3.624
123391.068,0,3.624
123391.168,0,3.624
123391.268,0,3.624
123391.368,0,3.624
123391.468,0,3.624
123391.568,0,3.624
123391.668,0,3.624
123391.768,0,3.624
123391.868,0,3.624
123391.968,0,3.624
123392.068,0,3.624
123392.168,0,3.624
123392.268,0,3.624
123392.368,0,3.624
123392.468,0,3.624
123392.568,0,3.624
123392.668,0,3.624
123392.768,0,3.624
123392.868,0,3.624
123392.968,0,3.624
123393.068,0,3.624
123393.168,0,3.624
123393.268,0,3.624
123393.368,0,3.624
123393.468,0,3.624
123393.568,0,3.624
123393.668,0,3.624
123393.768,0,3.624
123393.868,0,3.624
123393.968,0,3.624
123394.068,0,3.624
123394.168,0,3.624
123394.268,0,3.624
123394.368,0,3.624
123394.468,0,3.624
123394.568,0,3.624
123394.668,0,3.624
123394.768,0,3.624
123394.868,0,3.624
123394.968,0,3.624
123395.068,0,3.624
123395.168,0,3.624
123395.268,0,3.624
123395.368,0,3.624
123395.468,0,3.624
123395.568,0,3.624
123395.668,0,3.624
123395.768,0,3.624
123395.868,0,3.624
123395.968,0,3.624
123396.068,0,3.624
123396.168,0,3.624
123396.268,0,3.624
123396.368,0,3.624
123396.468,0,3.624
123396.568,0,3.624
123396.668,0,3.624
123396.768,0,3.624
123396.868,0,3.624
123396.968,0,3.624
123397.068,0,3.624
123397.168,0,3.624
123397.268,0,3.624
123397.368,0,3.624
123397.468,0,3.624
123397.568,0,3.624
123397.668,0,3.624
123397.768,0,3.624
123397.868,0,3.624
123397.968,0,3.624
123398.068,0,3.624
123398.168,0,3.624
123398.268,0,3.624
123398.368,0,3.624
123398.468,0,3.624
123398.568,0,3.624
123398.668,0,3.624
123398.768,0,3.624
123398.868,0,3.624
123398.968,0,3.624
123399.068,0,3.624
123399.168,0,3.624
123399.268,0,3.624
123399.368,0,3.624
123399.468,0,3.624
123399.568,0,3.624
123399.668,0,3.624
123399.768,0,3.624
123399.868,0,3.624
123399.968,0,3.624
123400.068,0,3.624
123400.168,0,3.624
123400.268,0,3.624
123400.368,0,3.624
123400.468,0,3.624
123400.568,0,3.624
123400.668,0,3.624
123400.768,0,3.624
123400.868,0,3.624
123400.968,0,3.624
123401.068,0,3.624
123401.168,0,3.624
123401.268,0,3.624
123401.368,0,3.624
123401.468,0,3.624
123401.568,0,3.624
123401.668,0,3.624
123401.768,0,3.624
123401.868,0,3.624
123401.968,0,3.624
123402.068,0,3.624
123402.168,0,3.624
123402.268,0,3.624
123402.368,0,3.624
123402.468,0,3.624
123402.568,0,3.624
123402.668,0,3.624
123402.768,0,3.624
123402.868,0,3.624
123402.968,0,3.624
123403.068,0,3.624
123403.168,0,3.624
123403.268,0,3.624
123403.368,0,3.624
123403.468,0,3.624
123403.568,0,3.624
123403.668,0,3.624
123403.768,0,3.624
123403.868,0,3.624
123403.968,0,3.624
123404.068,0,3.624
123404.168,0,3.624
123404.268,0,3.624
123404.368,0,3.624
123404.468,0,3.624
123404.568,0,3.624
123404.668,0,3.624
123404.768,0,3.624
123404.868,0,3.624
123404.968,0,3.624
123405.068,0,3.624
123405.168,0,3.624
123405.268,0,3.624
123405.368,0,3.624
123405.468,0,3.624
123405.568,0,3.624
123405.668,0,3.624
123405.768,0,3.624
123405.868,0,3.624
123405.968,0,3.624
123406.068,0,3.624
123406.168,0,3.624
123406.268,0,3.624
123406.368,0,3.624
123406.468,0,3.624
123406.568,0,3.624
123406.668,0,3.624
123406.768,0,3.624
123406.868,0,3.624
123406.968,0,3.624
123407.068,0,3.624
123407.168,0,3.624
123407.268,0,3.624
123407.368,0,3.624
123407.468,0,3.624
123407.568,0,3.624
123407.668,0,3.624
123407.768,0,3.624
123407.868,0,3.624
123407.968,0,3.624
123408.068,0,3.624
123408.168,0,3.624
123408.268,0,3.624
123408.368,0,3.624
123408.468,0,3.624
123408.568,0,3.624
123408.668,0,3.624
123408.768,0,3.624
123408.868,0,3.624
123408.968,0,3.624
123409.068,0,3.624
123409.168,0,3.624
123409.268,0,3.624
123409.368,0,3.624
123409.468,0,3.624
123409.568,0,3.624
123409.668,0,3.624
123409.768,0,3.624
123409.868,0,3.624
123409.968,0,3.624
123410.068,0,3.624
123410.168,0,3.624
123410.268,0,3.624
123410.368,0,3.624
123410.468,0,3.624
123410.568,0,3.624
123410.668,0,3.624
123410.768,0,3.624
123410.868,0,3.624
123410.968,0,3.624
123411.068,0,3.624
123411.168,0,3.624
123411.268,0,3.624
123411.368,0,3.624
123411.468,0,3.624
123411.568,0,3.624
123411.668,0,3.624
123411.768,0,3.624
123411.868,0,3.624
123411.968,0,3.624
123412.068,0,3.624
123412.168,0,3.624
123412.268,0,3.624
123412.368,0,3.624
123412.468,0,3.624
123412.568,0,3.624
123412.668,0,3.624
123412.768,0,3.624
123412.868,0,3.624
123412.968,0,3.624
123413.068,0,3.624
123413.168,0,3.624
123413.268,0,3.624
123413.368,0,3.624
123413.468,0,3.624
123413.568,0,3.624
123413.668,0,3.624
123413.768,0,3.624
123413.868,0,3.624
123413.968,0,3.624
123414.068,0,3.624
123414.168,0,3.624
123414.268,0,3.624
123414.368,0,3.624
123414.468,0,3.624
123414.568,0,3.624
123414.668,0,3.624
123414.768,0,3.624
123414.868,0,3.624
123414.968,0,3.624
123415.068,0,3.624
123415.168,0,3.624
123415.268,0,3.624
123415.368,0,3.624
123415.468,0,3.624
123415.568,0,3.624
123415.668,0,3.624
123415.768,0,3.624
123415.868,0,3.624
123415.968,0,3.624
123416.068,0,3.624
123416.168,0,3.624
123416.268,0,3.624
123416.368,0,3.624
123416.468,0,3.624
123416.568,0,3.624
123416.668,0,3.624
123416.768,0,3.624
123416.868,0,3.624
123416.968,0,3.624
123417.068,0,3.624
123417.168,0,3.624
123417.268,0,3.624
123417.368,0,3.624
123417.468,0,3.624
123417.568,0,3.624
123417.668,0,3.624
123417.768,0,3.624
123417.868,0,3.624
123417.968,0,3.624
123418.068,0,3.624
123418.168,0,3.624
123418.268,0,3.624
123418.368,0,3.624
123418.468,0,3.624
123418.568,0,3.624
123418.668,0,3.624
123418.768,0,3.624
123418.868,0,3.624
123418.968,0,3.624
123419.068,0,3.624
123419.168,0,3.624
123419.268,0,3.624
123419.368,0,3.624
123419.468,0,3.624
123419.568,0,3.624
123419.668,0,3.624
123419.768,0,3.624
123419.868,0,3.624
123419.968,0,3.624
123420.068,0,3.624
123420.168,0,3.624
123420.268,0,3.624
123420.368,0,3.624
123420.468,0,3.624
123420.568,0,3.624
123420.668,0,3.624
123420.768,0,3.624
123420.868,0,3.624
123420.968,0,3.624
123421.068,0,3.624
123421.168,0,3.624
123421.268,0,3.624
123421.368,0,3.624
123421.468,0,3.624
123421.568,0,3.624
123421.668,0,3.624
123421.768,0,3.624
123421.868,0,3.624
123421.968,0,3.624
123422.068,0,3.624
123422.168,0,3.624
123422.268,0,3.624
123422.368,0,3.624
123422.468,0,3.624
123422.568,0,3.624
123422.668,0,3.624
123422.768,0,3.624
123422.868,0,3.624
123422.968,0,3.624
123423.068,0,3.624
123423.168,0,3.624
123423.268,0,3.624
123423.368,0,3.624
123423.468,0,3.624
123423.568,0,3.624
123423.668,0,3.624
123423.766,0,3.624
123423.868,2.495,3.696
123423.968,2.501,3.734
123424.068,2.502,3.738
123424.168,2.502,3.74
123424.268,2.501,3.741
123424.368,2.503,3.742
123424.468,2.503,3.742
123424.568,2.502,3.743
123424.668,2.501,3.743
123424.768,2.503,3.744
123424.868,2.502,3.744
123424.968,2.503,3.745
123425.068,2.501,3.745
123425.168,2.502,3.745
123425.268,2.502,3.746
123425.368,2.503,3.746
123425.468,2.502,3.746
123425.568,2.503,3.747
123425.668,2.502,3.747
123425.768,2.501,3.747
123425.868,2.502,3.748
123425.968,2.502,3.748
123426.068,2.503,3.748
123426.168,2.502,3.749
123426.268,2.503,3.749
123426.368,2.503,3.749
123426.468,2.501,3.75
123426.568,2.501,3.75
123426.668,2.501,3.75
123426.768,2.503,3.75
123426.868,2.502,3.751
123426.968,2.502,3.751
123427.068,2.502,3.751
123427.168,2.502,3.751
123427.268,2.502,3.752
123427.368,2.501,3.752
123427.468,2.502,3.752
123427.568,2.503,3.752
123427.668,2.503,3.753
123427.768,2.502,3.753
123427.868,2.501,3.753
123427.968,2.502,3.753
123428.068,2.501,3.754
123428.168,2.502,3.754
123428.268,2.502,3.754
123428.368,2.503,3.754
123428.468,2.502,3.754
123428.568,2.501,3.755
123428.668,2.502,3.755
123428.768,2.502,3.755
123428.868,2.502,3.756
123428.968,2.503,3.756
123429.068,2.502,3.756
123429.168,2.502,3.756
123429.268,2.503,3.756
123429.368,2.503,3.757
123429.468,2.502,3.757
123429.568,2.502,3.757
123429.668,2.501,3.757
123429.768,2.503,3.757
123429.868,2.502,3.758
123429.968,2.5,3.758
123430.068,2.502,3.758
123430.168,2.502,3.758
123430.268,2.502,3.759
123430.368,2.503,3.759
123430.468,2.502,3.759
123430.568,2.502,3.759
123430.668,2.502,3.759
123430.768,2.502,3.76
123430.868,2.502,3.76
123430.968,2.503,3.76
123431.068,2.502,3.76
123431.168,2.503,3.76
123431.268,2.501,3.761
123431.368,2.502,3.761
123431.468,2.502,3.761
123431.568,2.501,3.761
123431.668,2.503,3.761
123431.768,2.501,3.762
123431.868,2.502,3.762
123431.968,2.502,3.762
123432.068,2.503,3.762
123432.168,2.503,3.762
123432.268,2.503,3.763
123432.368,2.502,3.763
123432.468,2.502,3.763
123432.568,2.502,3.763
123432.668,2.503,3.763
123432.768,2.502,3.763
123432.868,2.502,3.764
123432.968,2.501,3.764
123433.068,2.501,3.764
123433.168,2.502,3.764
123433.268,2.502,3.764
123433.368,2.503,3.764
123433.468,2.502,3.765
123433.568,2.503,3.765
123433.668,2.502,3.765
123433.768,2.502,3.765
123433.868,2.503,3.765
123433.968,2.502,3.766
123434.068,2.502,3.766
123434.168,2.501,3.766
123434.268,2.502,3.766
123434.368,2.502,3.766
123434.468,2.503,3.767
123434.568,2.502,3.767
123434.668,2.502,3.767
123434.768,2.502,3.767
123434.868,2.503,3.767
123434.968,2.503,3.767
123435.068,2.502,3.767
123435.168,2.501,3.768
123435.268,2.501,3.768
123435.368,2.502,3.768
123435.468,2.503,3.768
123435.568,2.502,3.768
123435.668,2.501,3.768
123435.768,2.503,3.769
123435.868,2.503,3.769
123435.968,2.502,3.769
123436.068,2.501,3.769
123436.168,2.501,3.769
123436.268,2.5,3.769
123436.368,2.502,3.77
123436.468,2.502,3.77
123436.568,2.503,3.77
123436.668,2.501,3.77
123436.768,2.503,3.77
123436.868,2.501,3.77
123436.968,2.503,3.771
123437.068,2.503,3.771
123437.168,2.502,3.771
123437.268,2.502,3.771
123437.368,2.502,3.771
123437.468,2.502,3.771
123437.568,2.502,3.771
123437.668,2.502,3.772
123437.768,2.503,3.772
123437.868,2.501,3.772
123437.968,2.502,3.772
123438.068,2.502,3.772
123438.168,2.503,3.772
123438.268,2.502,3.772
123438.368,2.501,3.773
123438.468,2.501,3.773
123438.568,2.502,3.773
123438.668,2.502,3.773
123438.768,2.502,3.773
123438.868,2.503,3.773
123438.968,2.504,3.773
123439.068,2.502,3.774
123439.168,2.502,3.774
123439.268,2.502,3.774
123439.368,2.503,3.774
123439.468,2.501,3.774
123439.568,2.502,3.774
123439.668,2.501,3.774
123439.768,2.502,3.774
123439.868,2.501,3.775
123439.968,2.503,3.775
123440.068,2.502,3.775
123440.168,2.503,3.775
123440.268,2.503,3.775
123440.368,2.501,3.775
123440.468,2.502,3.775
123440.568,2.503,3.776
123440.668,2.502,3.776
123440.768,2.502,3.776
123440.868,2.502,3.776
123440.968,2.502,3.776
123441.068,2.501,3.776
123441.168,2.502,3.776
123441.268,2.502,3.776
123441.368,2.501,3.777
123441.468,2.501,3.777
123441.568,2.503,3.777
123441.668,2.502,3.777
123441.768,2.502,3.777
123441.868,2.501,3.777
123441.968,2.502,3.777
123442.068,2.502,3.778
123442.168,2.502,3.778
123442.268,2.502,3.778
123442.368,2.502,3.778
123442.468,2.503,3.778
123442.568,2.501,3.778
123442.668,2.502,3.778
123442.768,2.502,3.778
123442.868,2.502,3.778
123442.968,2.503,3.779
123443.068,2.502,3.779
123443.168,2.502,3.779
123443.268,2.503,3.779
123443.368,2.501,3.779
123443.468,2.503,3.779
123443.568,2.503,3.779
123443.668,2.503,3.779
123443.768,2.502,3.78
123443.836,2.501,3.779
123443.932,0,3.674
123444.032,0,3.669
123444.132,0,3.667
123444.232,0,3.666
123444.332,0,3.666
123444.432,0,3.665
123444.532,0,3.665
123444.632,0,3.664
123444.732,0,3.664
123444.832,0,3.664
123444.932,0,3.663
123445.032,0,3.663
123445.132,0,3.663
123445.232,0,3.662
123445.332,0,3.662
123445.432,0,3.662
123445.532,0,3.662
123445.632,0,3.661
123445.732,0,3.661
123445.832,0,3.661
123445.932,0,3.661
123446.032,0,3.661
123446.132,0,3.661
123446.232,0,3.66
123446.332,0,3.66
123446.432,0,3.66
123446.532,0,3.66
123446.632,0,3.66
123446.732,0,3.66
123446.832,0,3.659
123446.932,0,3.659
123447.032,0,3.659
123447.132,0,3.659
123447.232,0,3.659
123447.332,0,3.659
